time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-3.349434722382885,0.7875876608319212,16.25787592453151,0.04634717077412809,0.35963916462211376,0.0,-4.338200612179593,0.7818306585331672,3.9856985602205808,0.01350614346594691,0.19880956113957918,0.0,473.09592094580256,475.39852116279684,474.9280931364462,474.86040406172367
2.760000000000002,-3.6173998115408845,0.8353879207975875,16.498791850927706,0.047853073156457704,0.371532847466959,0.0,-4.594966790779735,0.8115626346096831,4.0435307465025865,0.04167052963303007,0.19704092545445448,0.0,464.74132021680043,464.6392135943259,464.4900987905152,466.6940082061962
2.820000000000002,-3.900391217047505,0.884921300599567,16.74143493484475,0.05006786857258039,0.38323733559247497,0.0,-4.839054504226677,0.8397016466200409,4.0435064550320865,0.025118025817200962,0.19082766913418542,0.0,449.2552532913192,448.78780378641574,449.63440140579723,448.29177405109937
2.880000000000002,-4.1963547686980895,0.9359353814698733,16.97926081464511,0.051297868422784276,0.39431340512940594,0.0,-5.027381406226297,0.8608394260772205,3.8838101913500256,0.009136497795776712,0.16772370671179201,0.0,394.5592475269938,392.45732865515606,395.5792470220337,394.1045580442271
2.940000000000002,-4.506311304052832,0.9885346793034905,17.213428435008552,0.05159762191584605,0.40421170743358115,0.0,-5.305312909612139,0.8924371785127754,3.9204810065453315,-0.004936182581714365,0.15881439698581928,0.0,465.09419417290354,464.42038919649,464.4349400502258,463.32962020583614
3.000000000000002,-4.831386538859822,1.0428116077602,17.445543343624696,0.0509362265113813,0.4134483638224973,0.0,-5.531391538001076,0.9167258006700905,3.8161436450178305,-0.0274036317154958,0.1418084956730169,0.0,419.46805667276544,418.01210383378356,419.2181487342738,417.26098860595374
3.0600000000000023,-5.172022147040081,1.0987351504440839,17.675423625318135,0.049719388214561455,0.4225449874650673,0.0,-5.823840764245334,0.9471869831237919,3.845214722926199,-0.008891596246213372,0.16622565940288112,0.0,464.96180286095796,466.891155096582,465.4581883987389,466.90494649223785
3.1200000000000023,-5.5309875061938625,1.156520722010554,17.908169513609508,0.04908433765438769,0.43206734622878873,0.0,-6.142403199195074,0.9788490851369291,3.911293745019187,-0.014204579175960916,0.1361594067735279,0.0,482.1989656973471,479.9430625261545,481.3836066466941,480.98146164856223
3.1800000000000024,-5.908596100463426,1.2161102597290445,18.143233492040327,0.04867138472070032,0.44003755136415545,0.0,-6.44519209827958,1.00733937644436,3.9228215044613326,0.00476358315791218,0.12519812781784445,0.0,467.48024250987766,466.6404050196673,466.06691021201476,467.5474582102275
3.2400000000000024,-6.304634568396384,1.2774038757101966,18.37900119870063,0.04852017839559153,0.44817150533270134,0.0,-6.7567042954371725,1.035714605022412,3.9346727098238716,-0.023967069107595648,0.15081443161838706,0.0,469.40506853234706,471.40457832008786,470.861779530159,468.6334248175718
3.3000000000000025,-6.719311841127886,1.340356691496994,18.614802238046515,0.04706097195360304,0.45773559083618753,0.0,-7.066605519289723,1.062506847498295,3.9239038518845555,-0.025035613031341136,0.1726009050153116,0.0,465.4434454486118,467.168181540874,465.4753463806289,465.3916495503595
3.3600000000000025,-7.151815567209572,1.4047878235096891,18.84779446095836,0.04547554478000304,0.4679483777990203,0.0,-7.351063417951466,1.085017018685092,3.8413637809321397,-0.02935521308598699,0.16495801307108465,0.0,443.7954486614649,443.19532671284094,445.9287579146009,445.57552524908357
3.4200000000000026,-7.601697781204965,1.470543775789179,19.07586750854389,0.04356731236567857,0.4776420592739292,0.0,-7.645856452190431,1.1066442631505835,3.7598661955394244,-0.03721499196908948,0.1537269788488521,0.0,448.6649622750985,447.77647093695197,447.54949835184436,446.9087863971678
3.4800000000000026,-8.070772311095762,1.5376647821688898,19.3013736752547,0.04096301303883898,0.4868063295365719,0.0,-7.990630427590603,1.1304279706540086,3.755226785674361,-0.06017237241612815,0.15068500642281554,0.0,477.01820581755277,476.8060526108551,477.743033654923,475.9879044849275
3.5400000000000027,-8.558872577903186,1.6060093682640402,19.522863961062452,0.03769729267938615,0.4955231034461409,0.0,-8.280263889128618,1.147437535819267,3.6267778098232486,-0.04489126995880926,0.13137758025512442,0.0,438.89319871826604,437.3071740662056,437.09927294580774,438.36917432469295
3.6000000000000028,-9.065941413188082,1.6754180386315232,19.739047962207753,0.035006276650470625,0.5042123152824001,0.0,-8.622718752564541,1.165897217247262,3.5777331565228185,-0.044768412388929986,0.16322724254891852,0.0,466.67510249234647,469.17292070317353,468.83573069197206,468.84423951124734
3.660000000000003,-9.593007681586048,1.7458329552331602,19.950693186718713,0.03197226887957516,0.513441551691308,0.0,-8.947005573077933,1.1810012563575094,3.47565351002943,-0.06586852116639483,0.11799372116564967,0.0,455.3670326993071,451.7534208439542,455.03095664523056,453.3364875783851
3.720000000000003,-10.140776832140022,1.8171544524607308,20.157838729172646,0.027909596767328182,0.5209404443932613,0.0,-9.312582374056936,1.195993583052407,3.4274288882722814,-0.07167562357744621,0.1361867457710231,0.0,475.5873278453057,476.9919774264527,475.64561192850977,475.19742566555055
